product_1,product_1_title,product_1_img,product_2,product_2_title,product_2_img,simple_compatible,Gemeni_compatible,reason
DRVQ1270,"Juniper 24"" Floating Minimalist Bathroom Sink with Concealed Drain",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/259053702/1/c.jpg,SFTA8001,Animals Funny Bathroom Decor Black and White Highland Cow Sit On Toilet Large Framed Canvas Print Wall Art,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/264677430/1/c.jpg,No,no,"These pieces are not stylistically compatible. The vanity's severe, minimalist form and solid gray finish belong to a contemporary or minimalist aesthetic, while the whimsical, rustic character of the cow artwork and its natural wood frame align with a modern farmhouse or eclectic style. The stark difference in mood—from sleek and serious to humorous and rustic—creates a jarring visual and thematic disconnect."
BCZX1253,Anelie 42'' Single Bathroom Vanity With Concrete Top,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/284305156/1/c.jpg,ZCBO1014,Shoji 1 -Light Dimmable LED Vanity Light,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/252554633/1/c.jpg,Yes,no,"There is a significant stylistic conflict between the two items. The vanity's clean, fluted wood form is distinctly contemporary or Japandi, while the sconce's heavily distressed, weathered metal finish belongs to a rustic or industrial aesthetic. The opposing textures and finishes create a visual disconnect rather than a harmonious pairing."
HBYH9933,Boho Bath II - Painting Print on Canvas,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/144294375/1/c.jpg,BCVG5150,Wood Bathroom Accessory Tray,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/236228665/1/c.jpg,Yes,no,"These items are not stylistically compatible. The painting's vibrant, eclectic Bohemian aesthetic, characterized by bold colors and gold accents, clashes with the tray's rustic, distressed finish, which is rooted in Farmhouse design. The glam, colorful feel of the art is at odds with the weathered, neutral simplicity of the tray."
NDPJ1766,Kaylee Sahara Boho Stain/Fade Resistant Non-Slip Machine Washable Gray/Ivory Bath Rug,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/346037719/1/c.jpg,WYRV5930,Boho Bath II,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/222999082/1/c.jpg,Yes,yes,"These pieces are highly compatible, sharing a clear Bohemian aesthetic. Both the physical rug and the rug depicted in the artwork feature similar Moroccan-inspired geometric patterns, creating strong visual cohesion. The neutral, textural shag rug provides an ideal grounding element for the colorful and eclectic wall art."
MECY2637,"Decorative Wall Mirror Mosaic 24"" Round Handcrafted Wall Art Colorful Glass Tile Décor For Home",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/218398774/1/c.jpg,PBYB1283,Luxton Turkish Cotton Pom Pom Rainbow Hand Towel,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/168994874/1/c.jpg,No,no,"These items are not stylistically compatible. The mirror's cool, glamorous aesthetic, defined by its blue and silver mosaic, directly conflicts with the warm, multicolored, and casual bohemian style of the throw blanket. The combination of two distinct, high-texture patterns creates visual competition rather than a cohesive look."
AHCR1426,Faelan Summer Flower 3 Piece Bathroom Accessory Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/219567399/1/c.jpg,YTCH1222,"Brigit Free-Standing Bathroom Cabinet with Adjustable Shelf, 3 Drawers and a Niche",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/315293304/1/c.jpg,Yes,no,"These items are not stylistically compatible. The accessory set's soft curves, modern floral pattern, and light pastel color palette conflict with the cabinet's traditional, rectilinear form, dark espresso finish, and beadboard detailing. The mix of cool chrome and warm brass hardware further underscores the stylistic disconnect."
NRST1010,Premium Teak String Rectangle Teak and Wood Bath Mat,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/123762424/1/c.jpg,FRNY2548,"Baldwin 24"" Single Bathroom Vanity Set",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/128708522/1/c.jpg,Yes,yes,"These pieces are highly compatible due to their shared use of warm wood tones and clean, geometric lines. The vanity's distinct Mid-Century Modern form, with its tapered legs and simple hardware, is complemented by the organic, linear design of the teak mat, creating a cohesive and spa-like aesthetic."
FOW16651,"Modway Render 36"" Single Bathroom Vanity Base Only",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/223235397/1/c.jpg,WLDM8232,Ayden Solid Bamboo Wood Freestanding Bathroom Cabinet,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/125714492/1/c.jpg,No,yes,"These pieces are highly compatible due to their shared design language of horizontal slatted doors and simple, rectilinear forms. The contrast between the crisp white finish and the warm, natural bamboo creates a balanced and serene look characteristic of Scandinavian and Japandi design, where neutral colors and organic materials are frequently combined."
AHCR1159,Hovey 4 Piece Bathroom Accessory Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/131019266/1/c.jpg,SFNA1000,"Hannemarie Wall Mounted Single Bathroom Vanity with Ceramic Top, Modern Luxury Vanity with Storage, Eco-Friendly E1 for Small Bathroom, Apartment, Hotel Style",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/283906985/1/c.jpg,Yes,no,"These items are not compatible due to a clash in textural direction and form. The strong horizontal ribbing on the accessory set competes directly with the prominent vertical fluting on the vanity, creating visual conflict. Additionally, the soft, rounded forms of the accessories are at odds with the sharp, minimalist lines of the vanity."
FOW11824,"Render 36"" Bathroom Vanity",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/132812277/1/c.jpg,BCVG2238,Kowalsky Bathroom Accessory Tray,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/136064101/1/c.jpg,No,no,"These items are not stylistically compatible. The vanity has a distinct Mid-Century Modern aesthetic, characterized by its clean lines, splayed legs, and linear slatted texture. In contrast, the tray's heavily grained wood and ornate, traditional metal handles evoke a rustic or farmhouse feel, creating a clash in both form and historical influence."
SFNA1084,"Motohisa 30"" Striped Walnut Single Bathroom Vanity with Ceramic Top, Modern Wood Vanity with 2-Door Storage for Master Bathroom, Apartment & Hotel Style",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/361167805/1/c.jpg,CXVA1460,"Bonnita 26"" Wide Mid Century Upholstered Accent Chair with an Extra Pillow",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/341892131/1/c.jpg,No,yes,"These pieces are highly compatible, sharing a distinct Mid-Century Modern design language. Both feature splayed, tapered legs and a prominent use of light, natural wood, creating strong visual cohesion. The contrast between the vanity's dark, fluted body and the chairs' light upholstery is intentional and balanced, resulting in a sophisticated and harmonious pairing."
FOW12702,"Modway Ledger 36"" Bathroom Vanity",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/221811997/1/c.jpg,AXEN1369,Mid-Century Modern Coffee Table with Storage and Slatted Sliding Doors,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/339973453/1/c.jpg,No,yes,"These pieces are highly compatible due to a shared Mid-Century Modern design language. Both feature prominent linear textures—slats on the vanity and fluting on the coffee table—and are elevated on slender legs, creating a strong visual connection despite the contrast in wood tones and overall shape."
KFBM2150,Hopperton Floral Single Shower Curtain,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/268781442/1/c.jpg,BDJC1922,Hayler Lotion Pump,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/188342396/1/c.jpg,No,no,"These two items are stylistically incompatible. The shower curtain features a bold, abstract, and maximalist floral pattern with a high-saturation color palette, creating an energetic, artistic feel. In contrast, the soap dispenser has a traditional, bas-relief floral design with a muted, low-saturation color scheme, which results in a much softer and more classic aesthetic. The clash in color intensity, pattern scale, and artistic style creates visual discord rather than a cohesive look."
HTBM1285,Tiarra 5 Piece Bathroom Hardware Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/83989244/1/c.jpg,KTEL6134,Wildon Home® Domitilla Tall 2-Door Bath Cabinet 22X28,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/295340467/1/c.jpg,Yes,no,"These pieces are not stylistically compatible due to a clash in both finish and form. The hardware set features a warm, oil-rubbed bronze finish and rustic-industrial shapes, while the cabinet has a cool, high-contrast palette and a distinctly modern, geometric design. For a more cohesive look, pair this modern cabinet with hardware in a matching matte black finish."
DFIE1287,"Eiffe 27.25"" W x 73"" H x 11"" D Over-The-Toilet Storage",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/89946298/1/c.jpg,ASGA2745,"Truet 54"" Double Bathroom Vanity Set",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/4255712/1/c.jpg,No,no,"These pieces are stylistically incompatible. The vanity's ornate, traditional design, characterized by heavy wood carvings and a classic silhouette, directly conflicts with the shelving unit's minimalist and modern aesthetic, which features a slender metal frame and clean, simple lines."
ARGD8810,"Burnet 48"" Single Bathroom Vanity Set",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/37561065/1/c.jpg,EBPS5366,"4.5 Gallon Vintage Metal Step On Trash Can With Lid, Rustic Farmhouse Metal Bin",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/355088635/1/c.jpg,Yes,no,"These items are not stylistically compatible. The vanity exhibits a formal, traditional French Provincial style with its ornate carvings, cabriole legs, and polished stone top. In contrast, the trash can's distressed metal finish and bistro-style graphic align with a more rustic, casual French Country or Farmhouse aesthetic, creating a clash in formality and material finish."
XETU1035,"Wagstaff 23.62"" W x 31.89"" H x 12.4"" D Free-Standing Bathroom Cabinet",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/207934895/1/c.jpg,BBCB1148,"Timeless Classic 64"" Double Bathroom Vanity Set",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/156608067/1/c.jpg,No,no,"These pieces are not compatible due to a fundamental clash in style. The vanity is highly ornate and traditional, featuring a curved bombe silhouette, carved details, and warm-toned hardware, while the corner cabinet is simple and transitional with its angular form, beadboard doors, and cool-toned hardware. The difference in form, finish, and formality creates a discordant look."
EESH1024,"Cayden 30"" Single Bathroom Vanity Set",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/152084914/1/c.jpg,WLDM8232,Ayden Solid Bamboo Wood Freestanding Bathroom Cabinet,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/125714492/1/c.jpg,No,no,"These pieces are not stylistically compatible. The vanity's rustic, Modern Farmhouse aesthetic, defined by its weathered gray finish and black barn door hardware, clashes with the light, natural bamboo and slatted design of the cabinet, which aligns with a Scandinavian or spa-like style. The conflicting warm and cool wood tones and mismatched forms create a disjointed look."
FDL2091,"Cleary 32"" W x 36"" H x 8"" D Solid Wood Wall Mounted Bathroom Cabinet",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/6892319/1/c.jpg,LLML1027,Keturah Solid Wood Standard Bed,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/36987998/1/c.jpg,No,yes,"Yes, these pieces are highly compatible. Both share a core rustic identity through the use of substantial, natural wood forms. The cabinet's raw log trim creates a direct visual link to the bed's log construction, ensuring cohesion despite the contrasting wood finishes."
LRMI1652,Farmhouse Boho Bathroom Rugs,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/307478657/1/c.jpg,GSBR1335,Boho Natural Rattan 4-piece Bedroom Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/328899981/1/c.jpg,No,no,"These pieces are not stylistically compatible. The bedroom set's clean lines, light wood, and rattan panels are hallmarks of modern Bohemian or Japandi design, emphasizing natural textures and minimalist forms. In contrast, the rug's distressed, ornate medallion pattern belongs to a Traditional or vintage aesthetic, creating a clash in both form language and historical influence."
WYRV5930,Boho Bath II,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/222999082/1/c.jpg,ANDV4024,Ayden Solid Bamboo Wood Freestanding Linen Cabinet,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/124427745/1/c.jpg,Yes,yes,"This pairing is compatible within a Modern Boho or Eclectic style. The natural bamboo of the storage unit provides a warm, organic foundation that complements the vibrant colors and plant motifs in the artwork. The clean, linear form of the storage unit creates a successful contrast with the softer, more illustrative style of the art, resulting in a balanced and personalized look."
AXOA1410,"Revan 49"" H Farmhouse Bed Frame With Sliding Barn Door Storage Cabinets",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/307576174/1/c.jpg,SGRV1111,"Jillian 30"" Single Bathroom Vanity Set",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/286236028/1/c.jpg,No,yes,"Both pieces are highly compatible, sharing the quintessential 'X' barn door motif and dark metal hardware that define the Modern Farmhouse style. The contrast between the bed's distressed white finish and the vanity's dark wood grain creates a balanced, high-contrast palette that is cohesive and intentional within this aesthetic."
RDM10010,Mcgonigal Bamboo 4 Piece Bathroom Accessory Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/98254300/1/c.jpg,SGRE4765,"48"" Novak Single Bathroom Vanity Set with Oval Undermount Sink",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/226763386/1/c.jpg,No,no,"While both items share a clean, modern form and utilize natural wood, their material finishes are not compatible. The vanity's warm brass hardware, a key element of its Mid-Century Modern style, clashes with the cool-toned brushed stainless steel accents on the bamboo accessory set, creating a lack of visual cohesion."
WIYU1077,Kylann Rattan Freestanding Bathroom Cabinet with Drawer & Adjustable Shelves,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/298172736/1/c.jpg,KRTB1010,"Antonina 47.24"" Single Bathroom Vanity Set",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/131608711/1/c.jpg,No,yes,"These pieces are highly compatible due to a shared design language. Both feature the tapered, splayed legs and clean lines characteristic of Mid-Century Modern design, while their light wood and white color palette creates a cohesive and airy feel common in Scandinavian interiors."
CCHM1015,Cervantez Bath Rug,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/272862086/1/c.jpg,TTQ22238,"Capri 2 Light Bath Bar Shown In Brushed Nickel Finish With 6"" Turquoise Textured Glass",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/276907698/1/c.jpg,Yes,yes,"These items are compatible due to their harmonious, cool-toned color palette. The analogous greens of the rug and the aqua of the glass shades create a serene, spa-like feel, while the light's brushed nickel finish acts as a versatile neutral that complements both colors."
ODAA1206,Riccio Freestanding Over The Toilet Storage Cabinet with Sliding Fluted Door Adjustable Shelf,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/288827395/1/c.jpg,FOW20321,Modway Soma 36'' Free Standing Single Bathroom Vanity with Manufactured Wood Top,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/262668252/1/c.jpg,Yes,no,"These pieces have conflicting stylistic cues. The vanity's light natural wood, cane webbing, and splayed legs are characteristic of Mid-Century or Japandi design, while the cabinet's dark painted finish and fluted door lean more Contemporary. The contrast in material, color, and form language creates a disjointed, rather than intentionally eclectic, pairing."
HCHO1893,Almetter Freestanding Bathroom Cabinet with Drawers,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/283499280/1/c.jpg,UIKE1014,"Millwood Pines Large Storage Cabinet,Bathroom Storage Cabinet With 2 Adjustable Drawers & 2 Shelf",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/186099875/1/c.jpg,No,no,"The primary conflict is the clashing wood finishes. The tall cabinet features a cool-toned, weathered gray oak, while the sideboard uses a much darker, warmer brown wood grain. This significant difference in color temperature and value creates a visual disconnect, despite both pieces sharing a similar transitional, shaker-inspired door style."
SGRV1014,"Jillian 36"" Single Bathroom Vanity Set",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/125519257/1/c.jpg,YTCH1222,"Brigit Free-Standing Bathroom Cabinet with Adjustable Shelf, 3 Drawers and a Niche",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/315293304/1/c.jpg,No,no,"These pieces are not stylistically compatible due to a clash in both finish and design language. The vanity's light, weathered gray wood and black barn door hardware create a distinct modern farmhouse aesthetic, while the cabinet's dark espresso finish, traditional beadboard paneling, and gold knob lean towards a more classic or transitional style."
ARQI1016,"Enely Coffee Table with Storage, Mid Century Modern Coffee Table with slatted Door",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/329715524/1/c.jpg,FOW20193,Modway Miles 36'' Free Standing Single Bathroom Vanity with Ceramic Top,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/259430227/1/c.jpg,No,no,"These pieces are not stylistically compatible. The coffee table's Mid-Century Modern design, with its warm wood tones and tapered, splayed legs, clashes with the vanity's stark, contemporary form, which features a blocky silhouette and minimalist, flat-panel construction. The fundamental difference in their shape language and material warmth creates a visual disconnect."
KRTB1105,"Jasmine 60"" Wall-Mounted Single Bathroom Vanity Set",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/329379442/1/c.jpg,HYTO8378,Modern & Contemporary Scandi Japandi Plants On Canvas Print,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/267034305/1/c.jpg,Yes,yes,"These pieces are highly compatible due to a shared emphasis on natural materials and textural contrast. The vanity's linear, fluted wood base and stone top provide a structured, architectural foundation for the soft, organic forms and muted, earthy color palette of the artwork, creating a balanced and serene composition."
XAQ16460,Japandi 4 by Simon West - Picture Frame Graphic Art Print on Paper,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/193822566/1/c.jpg,FOW11830,"Render 48"" Double Sink Bathroom Vanity",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/279779741/1/c.jpg,Yes,yes,"These pieces are highly compatible. The clean, rectilinear lines are a shared characteristic, and the white of the vanity top creates a direct visual link to the white frame of the artwork. The warm, textured wood of the Mid-Century Modern vanity provides a beautiful, grounding contrast to the cool, graphic nature of the abstract art."
ARGD6818,"Lunette 48"" Single Bathroom Vanity Set",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/64723272/1/c.jpg,XAMF1040,Baroque Style Vintage Bathroom Mirror,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/327535729/1/c.jpg,Yes,yes,"Both pieces share an ornate, traditional design language characterized by elaborate curves and scrolled details. The mirror's gilded crest and arched form complement the vanity's carved cabriole legs and decorative apron, creating a cohesive and luxurious pairing."
CBXY7704,Vintage Rainbow Pastel Leaves Boho Watercolor I - Abstract Painting Acrylic Wall Art,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/292552129/1/c.jpg,FBXB1111,Arnod 6 - Piece Cotton Multi-Size Set Guest Room Case Pack,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/277374009/1/c.jpg,No,no,"These items are stylistically incompatible. The wall art is distinctly contemporary, defined by its vibrant, multi-colored palette and abstract, fluid forms. In contrast, the towel set features a traditional, two-tone floral pattern and a muted, neutral color scheme, creating a significant clash in both style and energy."
CCHM1110,Virginio Bath Rug,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/270855587/1/c.jpg,FSHA1088,"Bohemian Flower Bathroom Curtain Colorful Boho Floral Print Beautiful Bright Polyester Fabric Cloth Shower Curtain For Bathroom Decoration, 72""x72""",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/290127442/1/c.jpg,Yes,no,"These two items are not stylistically compatible due to a clash in both color palette and visual texture. The warm, saturated coral of the shaggy rug conflicts with the cool, muted tones of the watercolor floral shower curtain. Additionally, the rug's bold, modern texture competes with the curtain's delicate, romantic aesthetic, creating a disjointed look rather than a cohesive one."
CKLI1391,Euri  Gold Wall Mirror Asymmetrical,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/351903895/1/c.jpg,TRGU1831,Giraffe Bathroom Wall Mount Toilet Paper Holder,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/93293244/1/c.jpg,Yes,yes,"This pairing succeeds through intentional contrast. The mirror's fluid, organic form and smooth gold finish provide a modern counterpoint to the giraffe's rigid verticality and rustic, patinated texture. Together, they create a curated, eclectic look that feels collected and personal."
