product_1,product_1_title,product_1_img,product_2,product_2_title,product_2_img,simple_compatible,Gemeni_compatible,reason
AHCR1159,Hovey 4 Piece Bathroom Accessory Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/131019266/1/c.jpg,SFNA1000,"Hannemarie Wall Mounted Single Bathroom Vanity with Ceramic Top, Modern Luxury Vanity with Storage, Eco-Friendly E1 for Small Bathroom, Apartment, Hotel Style",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/283906985/1/c.jpg,Yes,No,"These two products have conflicting styles. The accessory set is warm, rustic, and natural with its beige stone-like finish and wood base. The vanity is cool, sleek, and modern with its all-white finish, minimalist lines, and floating design. The earthy, grounded feel of the accessories would clash with the clean, contemporary aesthetic of the vanity."
FOW11824,"Render 36"" Bathroom Vanity",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/132812277/1/c.jpg,BCVG2238,Kowalsky Bathroom Accessory Tray,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/136064117/1/c.jpg,No,No,"The sleek, mid-century modern design of the vanity, with its warm wood tone and slatted texture, clashes with the rustic, weathered gray finish and ornate metal handles of the accessory tray."
SFNA1084,"Motohisa 30"" Striped Walnut Single Bathroom Vanity with Ceramic Top, Modern Wood Vanity with 2-Door Storage for Master Bathroom, Apartment & Hotel Style",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/361167805/1/c.jpg,CXVA1460,"Bonnita 26"" Wide Mid Century Upholstered Accent Chair with an Extra Pillow",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/341892131/1/c.jpg,No,No,"While both pieces share a strong Mid-Century Modern aesthetic with similar tapered, natural wood legs, a bathroom vanity and a living room accent chair are not designed to be used in the same room."
FOW12702,"Modway Ledger 36"" Bathroom Vanity",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/221811997/1/c.jpg,AXEN1369,Mid-Century Modern Coffee Table with Storage and Slatted Sliding Doors,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/339973453/1/c.jpg,No,No,"While both pieces share a distinct mid-century modern style, featuring slatted wood doors and tapered legs, a bathroom vanity and a coffee table are designed for different rooms and would not be used together."
KFBM2150,Hopperton Floral Single Shower Curtain,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/268781442/1/c.jpg,BDJC1922,Hayler Lotion Pump,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/188342396/1/c.jpg,No,No,"While both items feature a yellow floral motif, their styles are completely different. The shower curtain is bold, abstract, and maximalist with a vibrant, multi-colored palette. The lotion pump is traditional and delicate with a muted, limited color scheme. The two styles would clash and create a visually jarring and incoherent bathroom aesthetic."
HTBM1285,Tiarra 5 Piece Bathroom Hardware Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/83989244/1/c.jpg,KTEL6134,Wildon Home® Domitilla Tall 2-Door Bath Cabinet 22X28,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/266805292/1/c.jpg,Yes,Yes,"The dark vintage bronze finish of the hardware set coordinates perfectly with the black metal handles on the cabinet. The industrial style of the hardware provides a stylish contrast to the natural, boho-inspired whitewashed wood, creating a cohesive and popular mixed-material look suitable for a modern or transitional bathroom."
DFIE1287,"Eiffe 27.25"" W x 73"" H x 11"" D Over-The-Toilet Storage",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/89946298/1/c.jpg,ASGA2745,"Truet 54"" Double Bathroom Vanity Set",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/4255712/1/c.jpg,No,No,"The sleek, modern, and minimalist design of the metal and glass over-the-toilet storage unit clashes significantly with the heavy, ornate, and traditional Victorian style of the carved wood vanity. Their visual languages are too disparate to create a cohesive bathroom design."
ARGD8810,"Burnet 48"" Single Bathroom Vanity Set",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/37561065/1/c.jpg,EBPS5366,"4.5 Gallon Vintage Metal Step On Trash Can With Lid, Rustic Farmhouse Metal Bin",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/355088635/1/c.jpg,Yes,No,"The vanity is very elegant and traditional with its ornate carvings and marble top, leaning towards a formal French Country style. The trash can, while also French-inspired, is highly rustic and distressed. The clash in formality between the polished, refined vanity and the rugged, weathered metal of the trash can would create a jarring aesthetic."
XETU1035,"Wagstaff 23.62"" W x 31.89"" H x 12.4"" D Free-Standing Bathroom Cabinet",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/207934895/1/c.jpg,BBCB1148,"Timeless Classic 64"" Double Bathroom Vanity Set",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/156608067/1/c.jpg,No,No,"While both pieces feature a dark wood finish, their styles are fundamentally different. The vanity is highly ornate and traditional with a curved front and elaborate hardware, whereas the corner cabinet is much simpler, with straight lines and beadboard doors. This stylistic clash would create a visually incoherent bathroom design."
EESH1024,"Cayden 30"" Single Bathroom Vanity Set",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/243936850/1/c.jpg,WLDM8232,Ayden Solid Bamboo Wood Freestanding Bathroom Cabinet,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/125714492/1/c.jpg,No,No,"These pieces have conflicting styles. The vanity's dark, rustic farmhouse design with barn door hardware clashes with the light, natural bamboo and modern, spa-like slatted design of the storage cabinet."
FDL2091,"Cleary 32"" W x 36"" H x 8"" D Solid Wood Wall Mounted Bathroom Cabinet",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/6892319/1/c.jpg,LLML1027,Keturah Solid Wood Standard Bed,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/36987998/1/c.jpg,No,No,"While both pieces share a rustic, log-cabin aesthetic, a bathroom cabinet and a bed are designed for different rooms and would not be placed together in a cohesive design."
LRMI1652,Farmhouse Boho Bathroom Rugs,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/307478657/1/c.jpg,GSBR1335,Boho Natural Rattan 4-piece Bedroom Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/328899981/1/c.jpg,No,Yes,"Both pieces share a strong Boho aesthetic. The natural rattan and light wood of the bedroom set create a perfect neutral backdrop for the vintage-inspired, green oriental pattern of the rug, which could be used as an accent piece beside the bed."
WYRV5930,Boho Bath II,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/222999082/1/c.jpg,ANDV4024,Ayden Solid Bamboo Wood Freestanding Linen Cabinet,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/124427745/1/c.jpg,Yes,Yes,"The natural bamboo material and slatted design of the cabinet complement the organic, plant-filled theme of the ""Boho"" artwork. The cabinet's clean lines and natural texture would provide a grounding, spa-like element that works well within an eclectic, bohemian bathroom aesthetic."
AXOA1410,"Revan 49"" H Farmhouse Bed Frame With Sliding Barn Door Storage Cabinets",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/307576174/1/c.jpg,SGRV1111,"Jillian 30"" Single Bathroom Vanity Set",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/151232667/1/c.jpg,No,No,"While these pieces share a strong farmhouse aesthetic with barn door details, a bed frame and a bathroom vanity are not used in the same room."
RDM10010,Mcgonigal Bamboo 4 Piece Bathroom Accessory Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/98254300/1/c.jpg,SGRE4765,"48"" Novak Single Bathroom Vanity Set with Oval Undermount Sink",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/226763386/1/c.jpg,No,No,"The light, natural finish of the bamboo accessory set clashes with the warm, rich, reddish-brown wood tone of the Mid-Century Modern vanity. The two different wood finishes create a jarring and incoherent look when placed together."
WIYU1077,Kylann Rattan Freestanding Bathroom Cabinet with Drawer & Adjustable Shelves,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/298172736/1/c.jpg,KRTB1010,"Antonina 47.24"" Single Bathroom Vanity Set",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/131608711/1/c.jpg,No,Yes,"Both pieces share a distinct Mid-Century Modern aesthetic, featuring light oak wood tones, clean rectangular shapes, and tapered legs. The rattan on the cabinet adds a complementary natural texture that works well with the vanity's minimalist design."
CCHM1015,Cervantez Bath Rug,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/272862086/1/c.jpg,TTQ22238,"Capri 2 Light Bath Bar Shown In Brushed Nickel Finish With 6"" Turquoise Textured Glass",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/276907698/1/c.jpg,Yes,No,The sage green ombre of the rug clashes with the bright turquoise of the light fixture's glass shades. These two distinct color palettes would create a visually jarring and incoherent look in a bathroom.
ODAA1206,Riccio Freestanding Over The Toilet Storage Cabinet with Sliding Fluted Door Adjustable Shelf,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/288827395/1/c.jpg,FOW20321,Modway Soma 36'' Free Standing Single Bathroom Vanity with Manufactured Wood Top,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/262667988/1/c.jpg,Yes,No,"These two pieces have conflicting styles and color palettes. The vanity has a warm, Mid-Century/Boho feel with its natural wood finish, cane doors, and splayed legs, while the over-the-toilet storage is a cool, dark gray modern piece with fluted detailing. The combination would feel disjointed and visually jarring."
HCHO1893,Almetter Freestanding Bathroom Cabinet with Drawers,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/283499280/1/c.jpg,UIKE1014,"Millwood Pines Large Storage Cabinet,Bathroom Storage Cabinet With 2 Adjustable Drawers & 2 Shelf",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/317893575/1/c.jpg,No,Yes,"Both cabinets share a similar gray wood-grain finish and shaker-style doors, creating a cohesive modern farmhouse or transitional look. They would complement each other well in a bathroom setting."
SGRV1014,"Jillian 36"" Single Bathroom Vanity Set",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/125519257/1/c.jpg,YTCH1222,"Brigit Free-Standing Bathroom Cabinet with Adjustable Shelf, 3 Drawers and a Niche",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/307260187/1/c.jpg,No,No,"While both pieces are in the farmhouse style, the specific finishes and hardware are not complementary. The vanity features a light, weathered wood grain with prominent black metal hardware, whereas the storage cabinet is a solid, matte black with a small, traditional knob. The combination of these different textures and hardware styles would create a disjointed look in a bathroom."
ARQI1016,"Enely Coffee Table with Storage, Mid Century Modern Coffee Table with slatted Door",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/329715524/1/c.jpg,FOW20193,Modway Miles 36'' Free Standing Single Bathroom Vanity with Ceramic Top,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/259430227/1/c.jpg,No,No,"While both pieces share a mid-century modern aesthetic with tapered legs and clean lines, a coffee table and a bathroom vanity are not functionally compatible and would not be placed in the same room."
KRTB1105,"Jasmine 60"" Wall-Mounted Single Bathroom Vanity Set",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/329379442/1/c.jpg,HYTO8378,Modern & Contemporary Scandi Japandi Plants On Canvas Print,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/267034305/1/c.jpg,Yes,Yes,"Both pieces share a strong Japandi/Scandinavian design influence. The vanity's natural wood and dark stone are complemented by the artwork's organic subject matter and muted, earthy color palette, creating a cohesive and serene bathroom aesthetic."
XAQ16460,Japandi 4 by Simon West - Picture Frame Graphic Art Print on Paper,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/193822566/1/c.jpg,FOW11830,"Render 48"" Double Sink Bathroom Vanity",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/279779741/1/c.jpg,Yes,Yes,"The Mid-Century Modern style of the vanity, characterized by its warm wood tone, slatted texture, and clean lines, is highly compatible with the minimalist, geometric aesthetic of the Japandi art. The white frame of the art piece directly complements the white ceramic vanity top, creating a cohesive and intentionally designed look."
ARGD6818,"Lunette 48"" Single Bathroom Vanity Set",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/64723272/1/c.jpg,XAMF1040,Baroque Style Vintage Bathroom Mirror,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/327535729/1/c.jpg,Yes,Yes,"Both pieces share an ornate, traditional design language inspired by historical European styles like Baroque. The vanity's classic white form is an excellent foundation for the opulent gold mirror, creating a cohesive and luxurious bathroom aesthetic."
CBXY7704,Vintage Rainbow Pastel Leaves Boho Watercolor I - Abstract Painting Acrylic Wall Art,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/292552129/1/c.jpg,FBXB1111,Arnod 6 - Piece Cotton Multi-Size Set Guest Room Case Pack,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/277374009/1/c.jpg,No,No,"The vibrant, multi-colored, abstract style of the wall art clashes with the muted, two-tone, traditional floral pattern of the towels. The aesthetics are too different to create a cohesive look in a bathroom."
CCHM1110,Virginio Bath Rug,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/270855587/1/c.jpg,FSHA1088,"Bohemian Flower Bathroom Curtain Colorful Boho Floral Print Beautiful Bright Polyester Fabric Cloth Shower Curtain For Bathroom Decoration, 72""x72""",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/345399726/1/c.jpg,Yes,No,"The soft, blush pink color and simple, shaggy texture of the bath rug clash with the stark, high-contrast black and white celestial pattern of the shower curtain. The two pieces have conflicting color palettes and create a jarring visual."
CKLI1391,Euri  Gold Wall Mirror Asymmetrical,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/351903895/1/c.jpg,TRGU1831,Giraffe Bathroom Wall Mount Toilet Paper Holder,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/93293244/1/c.jpg,Yes,No,"The sleek, modern, and glamorous aesthetic of the gold asymmetrical mirror clashes significantly with the rustic, novelty, and whimsical nature of the cast iron giraffe toilet paper holder. Placing them in the same bathroom would create a jarring and incoherent look."
