product_1,product_1_title,product_1_img,product_2,product_2_title,product_2_img,simple_compatible,Gemeni_compatible,reason
KMDS5026,Alannah Extendable Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/69935754/1/c.jpg,HDNN1983,Shawn Cross Back Dining Chair,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/261108660/1/c.jpg,No,No,"The ornate, heavily-carved, traditional trestle base of the dining table clashes with the simple, clean, geometric lines of the modern farmhouse cross-back chair. The styles are too distinct and would create a visually incoherent dining set."
GNEE1174,"Modern Sputnik Chandelier,56w Dimmable Led Pendant Light With 10 Lights,gold Plating Branch Chandeliers Mid Century Hanging Light For Dining Room, Bedroom,living Room,kitchen,hotel",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/214143999/1/c.jpg,DGTX1386,Lindsae 6 - Person Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/255572638/1/c.jpg,Yes,Yes,"Both pieces share a distinct Mid-Century Modern aesthetic. The warm gold finish of the chandelier complements the warm wood tones of the dining set, and the organic, branching shape of the light fixture would be a beautiful statement piece above the clean lines of the table and chairs."
BLMK6794,Mccant 3-Light Drum Chandelier,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/46282847/1/c.jpg,MBXL1882,Leolar Rectangular 35.4'' W Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/256576604/1/c.jpg,Yes,No,"The styles are fundamentally different. The ornate, colorful Tiffany-style chandelier has an Art Nouveau or eclectic feel that clashes with the clean lines, tapered legs, and understated aesthetic of the Mid-Century Modern dining set. The color palettes also feel disconnected and would create a jarring visual."
AEDC1492,"63"" Glass Dining Room Table With Polished Silver Stainless Steel Cabriole Legs",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/290198918/1/c.jpg,AHSV7665,Harwinton 6 - Person Extendable Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/258623553/1/c.jpg,No,No,"While both pieces share a glamorous, opulent aesthetic, their metallic finishes clash. Product 1 features a prominent warm, polished gold base, whereas Product 2's table has a cool, silver-toned mirrored finish. Mixing these specific, dominant metallic tones in a dining setting would create a visually jarring and uncoordinated look."
GOLV6108,Gallman 7 - Piece Counter Height Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/94292560/1/c.jpg,CSTD3259,Decklen Mid-century Armless Dining Chair in Polyester Upholstery,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/354209763/1/c.jpg,Yes,Yes,"Both pieces are quintessentially Mid-Century Modern, featuring light brown wood finishes, tapered and flared legs, and curved silhouettes. While Product 2 is a standard-height chair and would be too low for the counter-height table in Product 1, their shared design language makes them stylistically compatible."
XTBG8833,Bernice Japandi Cream Boucle And Walnut Brown Wood Bed,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/327217631/1/c.jpg,FBYA1659,"Anirudha 79""  Oval Wood Double Pedestal Base Dining Tables",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/290537840/1/c.jpg,Yes,Yes,"Both pieces share a modern, minimalist aesthetic defined by bold, sculptural, and curved forms. The bed's Japandi style, with its arched headboard and wood tones, would be beautifully complemented by the dining table's fluted pedestal base and dramatic black finish, creating a cohesive and sophisticated look in a contemporary home."
LRKM1708,"Hillary 60"" Solid Wood Farmhouse Dining Table",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/298024979/1/c.jpg,JFI10815,Fergerson Upholstered Parsons Dining Chair in White/Blue,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/277811869/1/c.jpg,Yes,Yes,"Both pieces share a traditional farmhouse aesthetic. The light, distressed wood of the table pairs beautifully with the coastal blue-and-white striped upholstery of the Parsons chairs, creating a cohesive French Country or Coastal Farmhouse dining set."
CZZD2119,Willia 6 Piece Extendable Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/105325264/1/c.jpg,NDPH2254,Boran Solid Wood Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/78874288/1/c.jpg,Yes,No,"While both products feature a similar walnut wood finish, their design styles are fundamentally different. Product 1 is a classic Mid-Century Modern set, characterized by its light, airy feel and slender, tapered legs. Product 2 is a bold, contemporary table with a heavy, sculptural pedestal base. The stark contrast in their silhouettes and structural design creates a visual clash."
MBXL1866,Chennault Rectangular 59.1'' L x 35.4'' W Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/255499481/1/c.jpg,BZAA1099,Jianny Unfinished Faux Leather Dining Chair With Walnut Bentwood,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/346287211/1/c.jpg,No,No,"The light, natural oak finish and simple fabric upholstery of the dining set clash with the dark walnut, quilted brown leather, and black metal legs of the chair. The combination of different wood tones and leg materials creates a visually incoherent and poorly matched look."
PPMA1265,Aunnika Removable Leaf Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/232284877/1/c.jpg,DUHM3612,"Brendi 17"" Wide Scandinavian Mid-Century Modern Minimalist Solid Wood Spindle Back Dining Chairs",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/266698990/1/c.jpg,No,No,"These two products have conflicting styles. The dining set is modern with upholstered chairs and thin metal legs, while the second product is a classic Scandinavian/farmhouse spindle-back chair made entirely of white-painted wood. The materials, silhouettes, and overall design languages are too different to create a cohesive look."
WHI7546,Chanlee 6 - Piece Solid Wood Rubberwood Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/314328188/1/c.jpg,LGLY5329,Gallman Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/104787253/1/c.jpg,Yes,Yes,"Both products are excellent examples of Mid-century modern and Scandinavian design. They share a similar dark wood finish, tapered splayed legs, and soft, rounded corners, making them a perfect stylistic match."
AEDC1139,Charleily 78'' Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/249004401/1/c.jpg,WIYU1061,"Rodnesha 54''W Sideboard Buffet Cabinet with 3 Drawers for Dining Room, Kitchen or Living Room",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/259253036/1/c.jpg,Yes,No,"While both pieces fall under the modern glam style, they have conflicting details. The dining table features a cool, high-shine silver base with sharp, faceted geometry, which clashes with the sideboard's warm gold accents, rounded corners, and soft, fluted texture. This mix of metals and design languages would create visual tension rather than a cohesive look."
FBYA1659,"Anirudha 79""  Oval Wood Double Pedestal Base Dining Tables",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/290537840/1/c.jpg,YOSI1108,"Monzerrad 31"" 10 - Light 2 - Tier Alabaster Dining Room Gold Chandelier Pendant Lights(Bulbs Included)",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/345855809/1/c.jpg,Yes,Yes,"Both pieces share a strong, modern, sculptural quality. The vertical fluting on the black dining table base creates a visual rhythm that is echoed in the vertical alabaster panels of the chandelier. The high-contrast color scheme of black, white, and gold would create a sophisticated and dramatic dining setting."
FAWA1132,Kenyatta Bol Sant Dining Chair,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/295544289/1/c.jpg,VEM11129,"Jade 60"" Dining Table With 6 Trident Rust Chairs",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/284131254/1/c.jpg,No,No,"These pieces have conflicting styles. The Kenyatta chair's playful postmodern design, with its dark wood, ball finials, and bold striped pattern, clashes with the Jade set's earthy, contemporary aesthetic, which features light natural wood and solid rust-colored boucle upholstery. The silhouettes and color palettes are too dissimilar to create a cohesive look."
CLPH1150,Modern Rectangular Sintered Stone Dining Table Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/289607951/1/c.jpg,RARI1018,63“-94.5” Modern Expandable Dining Table with Sintered Stone Top,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/321499054/1/c.jpg,No,No,"While both are modern dining tables with sintered stone tops, their core aesthetics clash. Product 1 features a warm, gold-toned sculptural pedestal base, creating a glam look. Product 2 has cool, silver-toned block legs for a more minimalist, contemporary feel. The differing metal finishes and base silhouettes would not be harmonious in the same space."
LRKM9694, 4 Person Gathering Dining Table Set w/ Upholstered Chairs,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/84522674/1/c.jpg,ATGD7120,Apsana Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/32576959/1/c.jpg,No,No,"While both pieces are in the traditional style category, their aesthetics are quite different. Product 1 has a light, two-tone, distressed farmhouse look with an antique white base and weathered brown top. Product 2 is a much more formal, classic piece with a singular, dark cherry wood finish. The color palettes and specific style expressions (rustic farmhouse vs. formal traditional) would clash in the same space."
ATF10764,Arch Salvage Extendable Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/130749823/1/c.jpg,DEBD1114,Tessio 6 - Person Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/135674719/1/c.jpg,No,No,"The two pieces have conflicting styles and finishes. Product 1 is a transitional table with a light, weathered two-tone finish and industrial X-braces, while Product 2 is a very formal, traditional set with a dark, polished wood finish and ornate classical carvings. The aesthetics would clash significantly."
LNE11713,Ellenberger Coastal Rectangle Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/197310213/1/c.jpg,MSTT1380,Martha Stewart Elmcrest Wood Upholstered  Dining Chair with Nailhead Trim,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/335662314/1/c.jpg,Yes,Yes,"The crisp white finish of the table creates a classic and appealing contrast with the light, natural wood frame of the chair. Both pieces share a transitional farmhouse aesthetic, with the simple table providing a perfect base for the more elegant, upholstered chair, resulting in a curated and sophisticated look."
LXYR1824,Art Deco Brass Sideboard,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/258117435/1/c.jpg,MBXL1935,Nayalis Low Back Upholstered Dining Chairs,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/350577445/1/c.jpg,Yes,Yes,"Both pieces share a sophisticated Art Deco and modern glam aesthetic. The hammered brass finish on the sideboard coordinates beautifully with the gold-toned metal accents on the chairs, creating a cohesive and luxurious look. The strong geometric pattern of the sideboard is balanced by the soft curves and boucle texture of the chairs."
GXV11812,Deco Console-Brass,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/142958583/1/c.jpg,EPTO9577,Premium Wallpaper Wall Mural - Art Deco Gold,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/313736185/1/c.jpg,Yes,Yes,"Both products are textbook examples of the Art Deco style. They share a prominent gold/brass color palette and a strong reliance on geometric, linear, and fanning shapes, creating a highly cohesive and glamorous pairing."
MRUT1398,Ivona Oak Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/219428059/1/c.jpg,GEYL1416,Shelisa Rectangular Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/290263049/1/c.jpg,No,No,"These two pieces represent very different sub-styles of modern design. The Ivona table is heavy, sculptural, and monolithic with its bold fluted pedestal bases and dark black finish. The Shelisa set is light, airy, and has a distinct Japandi or Scandinavian feel with its slender tapered legs and light wood/white color palette. The visual weight and overall aesthetic are too dissimilar to create a harmonious dining space."
VEM11129,"Jade 60"" Dining Table With 6 Trident Rust Chairs",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/284131254/1/c.jpg,WIIP1376,Bohemian Carved Cabinet and 31.5in.H Dining Varville Sideboard and Buffet,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/311242725/1/c.jpg,No,Yes,"Both pieces share a similar light-toned wood finish and modern design sensibilities. The sculptural, rounded forms of the dining set complement the graphic, carved pattern of the cabinet, creating a cohesive and stylish 'Japandi' or 'Organic Modern' aesthetic."
USAL1141,"Antun 63"" Wide Sideboard",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/333705306/1/c.jpg,JFI11609,"Maglio 96"" Gothic Arch Transitional Sideboard Storage Cabinet with Glass Doors",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/310377502/1/c.jpg,No,Yes,"Both pieces are transitional-style sideboards that share a strong visual connection through their two-tone color scheme of white and natural wood. They both feature glass-front doors for display, creating a cohesive look despite differences in their specific silhouettes (turnip feet vs. plinth base) and door details."
LGLY6295,Alxander Trestle Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/89134391/1/c.jpg,DOKI1156,Modern Style Pumpkin Shape Hanging Light  Ribbed Glass Dining Room Ceiling Light In Green,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/223824551/1/c.jpg,No,Yes,"Both items share a modern design aesthetic. The organic, sculptural base of the wood and glass table is complemented by the organic, ribbed form of the green glass pendant. The combination of warm wood, green glass, and a touch of brass creates a sophisticated and cohesive look for a dining room."
WLAO4274,Shavonne Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/56517607/1/c.jpg,MITN2624,Wyn Woven Dining Chair,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/0/1/c.jpg,No,No,"The glam, metallic style of the bronze dining table clashes with the rustic, natural aesthetic of the wood and woven rope dining chair. While both have sculptural elements, their core design languages (luxe modern vs. rustic/coastal) are too different to create a cohesive look."
MBXL1854,Jeffie 6 - Person Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/255282096/1/c.jpg,EDNI1100,"6 - Light Round Drum Hemp Rope Rattan Boho Chandelier, Natural Rattan Bohemian Pendant Light For Kitchen Island, Living Room-18.89""W x 68.69""H",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/359838816/1/c.jpg,Yes,Yes,"Both pieces feature light-toned natural materials (oak wood and rattan) that are highly complementary. The clean lines of the mid-century modern dining set pair beautifully with the textural, organic feel of the bohemian chandelier, creating a cohesive and stylish 'Scandi-Boho' aesthetic."
TNFI3622,Shivani Dining Set - 63” Wood Table with Modern Wavy-Edge Design for Kitchen Dining Room,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/342086329/1/c.jpg,CBXN4511,"Collaged Spiral - Abstract Spirals Large Mirror, Teal Round Decorative Wall Mirror, Printed Metal Art",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/362811299/1/c.jpg,No,Yes,"Both pieces share a modern, contemporary aesthetic. The neutral and warm tones within the mirror's abstract frame (beige, tan, rust) complement the ivory chairs and the wood tabletop of the dining set, creating a cohesive and artistic look."
EBMM1470,Upholstered Floral Side Chair - Modern floral Accent Chair,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/110860202/1/c.jpg,VGX10767,Osbourn Velvet Upholstered Wingback Arm Chair in Blue/Pink,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/110600128/1/c.jpg,No,No,"While both chairs have modern, armless silhouettes with splayed legs, their aesthetics are in direct conflict. The first chair has a minimalist, graphic pattern in a neutral color scheme. The second chair is maximalist, with a vibrant, multi-colored floral and graffiti pattern on velvet. Placing these two bold but stylistically opposite patterns in the same space would create a visually jarring and incoherent look."
SMUG1375,"Sherpa Fabric Upholstered Dining Chairs Set with Backrest For Dining Room, Kitchen, Living Room",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/338101647/1/c.jpg,JLLC1202,"Jilliann Modern Kitchen Dining Set Expandable to 66.9""L Table Set with 32.4""H Dining Chair(1Table, 6Chairs)",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/289518300/1/c.jpg,Yes,Yes,"Both the chairs and the dining set share a modern design language, featuring thin, black metal legs and a minimalist aesthetic. The gray sherpa chairs would coordinate well with the dining table's black metal base and neutral wood-tone top, creating a cohesive and contemporary look."
GEYL1082,Modern Nordic Wood Rock-Plate Dining Table Chair Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/288513061/1/c.jpg,WHSO1578,Modern Upholstered Barrel Dining Chairs,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/340317695/1/c.jpg,Yes,No,"While both items are modern and share a grey color palette, their forms are stylistically at odds. The dining set has a light, airy, Nordic feel with its slender wood-framed chairs and pedestal table. In contrast, the barrel chairs are heavy, chunky, and fully upholstered, creating a much more substantial and sculptural look. Pairing the heavy chairs with the delicate table would create a visual imbalance and an incoherent aesthetic."
GNT15325,Hannalise Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/71533858/1/c.jpg,LFMF9374,"Xochitl 6 - Person Upholstered Dining Set w/ 18"" Removeable Leaf",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/259575577/1/c.jpg,No,No,"While both items fall under the broad 'farmhouse' category, their specific styles clash. Product 1 is a rustic, craftsman-style table with a dark, single-tone finish and blocky, straight lines. Product 2 is a more traditional or cottage-style set, featuring a two-tone finish, curved table legs, and Queen Anne-style chairs. The difference in silhouette and color scheme would create a discordant look."
DTIN2036,6 - Person Extendable Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/263431976/1/c.jpg,FHHI1073,"Dariusz 71"" Farmhouse Dining Table, Kitchen Rectangular Large Rustic Dinner Table, Adjustable Leg For Dining Living Room",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/309481846/1/c.jpg,Yes,Yes,"Both pieces share a strong farmhouse aesthetic. The X-back chairs of Product 1 would complement the trestle base of Product 2, and the contrasting black and white/wood finishes are a classic and harmonious combination in farmhouse design."
RDHN2081,Cierra Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/109710295/1/c.jpg,KFBS3691,Bale Extendable Trestle Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/290695179/1/c.jpg,Yes,Yes,"Both tables share a strong farmhouse aesthetic, featuring a two-tone finish with a painted base and a natural wood top. They also both have prominent, decoratively turned legs/pedestals, making them highly compatible."
OAWY8229,Brooksville Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/43660347/1/c.jpg,DFIE1743,Hudson Trestle Dining Table with Upholstered and Wood Chairs,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/126761614/1/c.jpg,Yes,Yes,"Both tables share a strong rustic, farmhouse aesthetic, characterized by their rectangular shapes and prominent trestle bases. Although the wood finishes differ in tone, they are complementary and would coexist harmoniously in a shared space."
HTDG2398,Lyons Mango Wood Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/140803781/1/c.jpg,BKWT9200,Josanna 5 - Piece Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/26268662/1/c.jpg,Yes,No,"While both items fall under the broad farmhouse style, their specific aesthetics are quite different. The first table has a rustic, natural wood finish and a heavy, rectangular trestle design. The second set has a lighter, more coastal/cottage feel with its painted blue finish, round top, and white X-back chairs. The difference in color, shape, and overall mood makes them incompatible."
AYRO1031,Achraf Side Chair Dining Chair,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/264217047/1/c.jpg,COGL1527,"Astor 64"" Dining Table",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/153317559/1/c.jpg,Yes,Yes,"This is a classic modern glam pairing. The gold metal base of the table complements the warm-toned metal legs of the chairs, while the natural rattan provides a beautiful textural contrast to the sleek faux marble tabletop."
BQFT3621,Bernadette 8 - Person Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/135446739/1/c.jpg,AEDC1058,Luxury Dining Room Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/234686460/1/c.jpg,No,Yes,"Both tables are in the same glam, contemporary style. They share a similar scale, a rectangular white marble top, and a highly polished silver pedestal base, making them very harmonious."
