product_1,product_1_title,product_1_img,product_2,product_2_title,product_2_img,simple_compatible,Gemeni_compatible,reason
GNEE1174,"Modern Sputnik Chandelier,56w Dimmable Led Pendant Light With 10 Lights,gold Plating Branch Chandeliers Mid Century Hanging Light For Dining Room, Bedroom,living Room,kitchen,hotel",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/214143999/1/c.jpg,DGTX1386,Lindsae 6 - Person Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/255572638/1/c.jpg,Yes,Yes,"Both pieces share a strong Mid-Century Modern design language. The chandelier's gold finish and organic, branching form would beautifully complement the warm wood tones and curved silhouettes of the dining set, creating a cohesive and stylish dining room."
BLMK6794,Mccant 3-Light Drum Chandelier,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/46282847/1/c.jpg,MBXL1882,Leolar Rectangular 35.4'' W Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/256576604/1/c.jpg,Yes,No,"The two pieces have conflicting styles. The ornate, colorful Tiffany-style chandelier clashes with the clean lines and minimalist aesthetic of the Mid-Century Modern dining set. The color palettes of purple/blue and mint green/walnut are also not complementary."
AEDC1492,"63"" Glass Dining Room Table With Polished Silver Stainless Steel Cabriole Legs",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/290198918/1/c.jpg,AHSV7665,Harwinton 6 - Person Extendable Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/258623553/1/c.jpg,No,No,"While both pieces fall under a 'Glam' aesthetic with reflective surfaces, they are not compatible. The primary conflict is the metal finish: the table's warm, polished gold clashes directly with the cool silver tones and mirrored surfaces of the dining set. Additionally, the table's curved cabriole legs are stylistically different from the straight-legged, tufted chairs, creating a disjointed look."
GOLV6108,Gallman 7 - Piece Counter Height Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/94292560/1/c.jpg,CSTD3259,Decklen Mid-century Armless Dining Chair in Polyester Upholstery,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/354209763/1/c.jpg,Yes,No,"While both pieces share a mid-century modern aesthetic with light wood finishes and flared legs, they are functionally incompatible. The Gallman dining set is counter-height, while the Decklen chair is a standard dining height, which would be too short for the table."
XTBG8833,Bernice Japandi Cream Boucle And Walnut Brown Wood Bed,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/327217631/1/c.jpg,FBYA1659,"Anirudha 79""  Oval Wood Double Pedestal Base Dining Tables",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/290537840/1/c.jpg,Yes,Yes,"Both pieces share a modern, sculptural design language, characterized by prominent curved shapes—the arched headboard on the bed and the oval top and pedestal base on the table. They also both emphasize texture, with the bed's boucle fabric and the table's fluted wood base, creating a cohesive Japandi-inspired aesthetic despite the color difference."
LRKM1708,"Hillary 60"" Solid Wood Farmhouse Dining Table",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/298024979/1/c.jpg,JFI10815,Fergerson Upholstered Parsons Dining Chair in White/Blue,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/277811869/1/c.jpg,Yes,Yes,"The table's rustic farmhouse style, with its turned legs and light wood finish, pairs beautifully with the traditional Parsons chair. The chair's blue and white coastal stripe pattern and similar wood-toned legs create a cohesive and inviting modern farmhouse or coastal dining aesthetic."
CZZD2119,Willia 6 Piece Extendable Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/105325264/1/c.jpg,NDPH2254,Boran Solid Wood Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/78874288/1/c.jpg,Yes,No,"While both items share a walnut wood finish, their core styles are in conflict. The dining set is distinctly Mid-Century Modern, with light, airy forms and slender, tapered legs. The table is a bold, heavy Contemporary piece with a massive, sculptural base. The delicate chairs would be visually overpowered by and look out of scale with the table, creating a jarring and incoherent pairing."
MBXL1866,Chennault Rectangular 59.1'' L x 35.4'' W Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/255499481/1/c.jpg,BZAA1099,Jianny Unfinished Faux Leather Dining Chair With Walnut Bentwood,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/346287211/1/c.jpg,No,No,"While both pieces have mid-century modern influences like tapered legs and curved wood forms, their material and color palettes are in direct conflict. The light, natural oak of the dining set would clash with the dark walnut wood, brown quilted leather, and black metal legs of the chair, creating a visually disjointed and mismatched dining area."
GKLO1029,Nordic style modern simple dining table sets,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/310674376/1/c.jpg,PHLI1007,Dashona White Rectangular Sintered Stone Dining Table with Double Pedestals,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/279528420/1/c.jpg,Yes,No,"While both tables feature modern, rectangular sintered stone tops with rounded corners, their underlying aesthetics are in conflict. Product 1, with its warm wood pedestal and matching chairs, embodies a soft, organic, Japandi style. Product 2 presents a much cooler, high-contrast, contemporary look with its sleek, dark grey geometric double-pedestal base. The warmth and naturalism of the first set would clash with the sleek, luxurious feel of the second table."
PPMA1265,Aunnika Removable Leaf Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/232284865/1/c.jpg,DUHM3612,"Brendi 17"" Wide Scandinavian Mid-Century Modern Minimalist Solid Wood Spindle Back Dining Chairs",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/284861852/1/c.jpg,No,Yes,"Both products share a strong Mid-Century Modern aesthetic, evident in their clean lines and tapered, angled legs. The black solid wood of the Brendi chairs would coordinate beautifully with the dark wood tones of the Aunnika table, creating a cohesive and sophisticated dining space."
WHI7546,Chanlee 6 - Piece Solid Wood Rubberwood Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/314328188/1/c.jpg,LGLY5329,Gallman Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/121089921/1/c.jpg,Yes,Yes,"Both products are excellent examples of mid-century modern/Scandinavian design. They share key features like a dark walnut wood finish, rounded tabletop corners, and splayed, tapered legs, making them look like they could be from the same collection."
AEDC1139,Charleily 78'' Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/249004401/1/c.jpg,WIYU1061,"Rodnesha 54''W Sideboard Buffet Cabinet with 3 Drawers for Dining Room, Kitchen or Living Room",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/259253071/1/c.jpg,Yes,Yes,"Both pieces share a modern, glamorous aesthetic. The sculptural, faceted base of the silver table complements the fluted, textural front of the dark blue and gold sideboard, creating a sophisticated and dynamic pairing suitable for a contemporary dining space."
FBYA1659,"Anirudha 79""  Oval Wood Double Pedestal Base Dining Tables",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/290537840/1/c.jpg,YOSI1108,"Monzerrad 31"" 10 - Light 2 - Tier Alabaster Dining Room Gold Chandelier Pendant Lights(Bulbs Included)",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/345855809/1/c.jpg,Yes,Yes,"Both pieces share a strong, sculptural quality and a modern, elegant aesthetic. The vertical fluting on the black table base echoes the vertical alabaster panels of the chandelier, creating a cohesive visual rhythm. The high-contrast color palette of black, white, and gold is a classic and sophisticated combination."
FAWA1132,Kenyatta Bol Sant Dining Chair,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/295544289/1/c.jpg,VEM11129,"Jade 60"" Dining Table With 6 Trident Rust Chairs",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/284131254/1/c.jpg,No,No,"While both products feature modern, sculptural wood frames, their aesthetics are too divergent. The graphic, high-contrast black-and-white stripes and dark wood of the Kenyatta chair would clash with the warm, solid rust boucle and lighter wood tone of the Jade dining set, resulting in a visually jarring and incoherent dining space."
CLPH1150,Modern Rectangular Sintered Stone Dining Table Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/289607951/1/c.jpg,RARI1018,63“-94.5” Modern Expandable Dining Table with Sintered Stone Top,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/321499054/1/c.jpg,No,No,"While both are modern dining tables with sintered stone tops, their bases are stylistically opposed. Product 1 features a warm, polished gold sculptural pedestal that reads as glamorous. Product 2 has two cool-toned, blocky, brushed stainless steel legs that create a more minimalist, almost industrial feel. The conflicting metal finishes and base shapes would clash in a shared design scheme."
LRKM9694, 4 Person Gathering Dining Table Set w/ Upholstered Chairs,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/84522674/1/c.jpg,ATGD7120,Apsana Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/32576959/1/c.jpg,No,No,"The primary conflict is functional: Product 1 is a counter-height gathering set, while Product 2 is a standard-height dining table, making them incompatible for use together. Additionally, the light, two-tone, rustic finish of the first set clashes with the dark, formal, traditional cherry finish of the second."
ATF10764,Arch Salvage Extendable Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/130749823/1/c.jpg,DEBD1114,Tessio 6 - Person Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/135674719/1/c.jpg,No,No,"These two pieces have conflicting styles. The Arch Salvage table has a light, weathered, transitional finish with industrial metal details, while the Tessio dining set is very traditional, featuring a dark, high-gloss wood finish, ornate carvings, and black upholstery. The color palettes and design eras are too different to create a cohesive look."
LNE11713,Ellenberger Coastal Rectangle Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/197310213/1/c.jpg,MSTT1380,Martha Stewart Elmcrest Wood Upholstered  Dining Chair with Nailhead Trim,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/124687068/1/c.jpg,Yes,No,"The table's clean, linear, white-painted coastal style clashes with the chair's traditional, rustic design, which features a natural wood finish, a curved silhouette, and ornate nailhead trim. The difference in form, finish, and level of detail creates a disjointed look."
LXYR1824,Art Deco Brass Sideboard,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/258117435/1/c.jpg,MBXL1935,Nayalis Low Back Upholstered Dining Chairs,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/301380712/1/c.jpg,Yes,Yes,"Both pieces share a sophisticated Mid-Century Modern and Art Deco design language. They are unified by their use of warm wood tones and elegant gold/brass metal accents, creating a cohesive and high-end look."
GXV11812,Deco Console-Brass,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/142958583/1/c.jpg,EPTO9577,Premium Wallpaper Wall Mural - Art Deco Gold,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/313736185/1/c.jpg,Yes,Yes,"Both pieces are explicitly Art Deco in style. They share a glamorous gold/brass color palette and a strong emphasis on bold, geometric, and linear patterns, creating a perfectly cohesive and intentional look."
MRUT1398,Ivona Oak Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/219428059/1/c.jpg,GEYL1416,Shelisa Rectangular Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/290263049/1/c.jpg,No,No,"These two pieces have conflicting aesthetics. The Ivona table is a heavy, bold, and dramatic statement piece with its black finish and monumental fluted bases. In contrast, the Shelisa set is light, airy, and minimalist with its natural wood and white color palette. The difference in visual weight and style (dramatic modern vs. light Scandinavian/Japandi) would create a jarring and unbalanced dining space."
VEM11129,"Jade 60"" Dining Table With 6 Trident Rust Chairs",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/284131254/1/c.jpg,WIIP1376,Bohemian Carved Cabinet and 31.5in.H Dining Varville Sideboard and Buffet,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/311242725/1/c.jpg,No,Yes,"Both pieces share natural wood tones and a design language that emphasizes curves and circles. The round table and curved chairs harmonize with the circular carved pattern and handle on the cabinet, creating a cohesive and stylish eclectic modern look."
USAL1141,"Antun 63"" Wide Sideboard",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/333705306/1/c.jpg,JFI11609,"Maglio 96"" Gothic Arch Transitional Sideboard Storage Cabinet with Glass Doors",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/310377508/1/c.jpg,No,No,"While both are wooden sideboards with glass doors, their core styles conflict. The first piece is distinctly French Country with its turned feet, ornate hardware, and criss-cross mullions. The second is a more modern, Transitional piece with clean lines, a plinth base, and Gothic arch details. They do not share a cohesive design language."
LGLY6295,Alxander Trestle Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/89134391/1/c.jpg,DOKI1156,Modern Style Pumpkin Shape Hanging Light  Ribbed Glass Dining Room Ceiling Light In Green,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/223824551/1/c.jpg,No,Yes,"Both pieces share a modern design aesthetic. The warm wood of the table base is beautifully complemented by the green glass of the pendant, and the contrast between the table's angular lines and the light's organic shape creates a sophisticated and balanced look."
WLAO4274,Shavonne Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/56517607/1/c.jpg,MITN2624,Wyn Woven Dining Chair,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/0/1/c.jpg,No,Yes,"This is a sophisticated pairing that works due to shared design principles. Both pieces have a sculptural, airy quality—the table with its open pedestal base and the chair with its classic wishbone back. The contrast between the glam, metallic finish of the table and the natural, rustic materials of the chair (wood and woven rope) creates a beautiful textural balance for a modern, eclectic dining space."
MBXL1854,Jeffie 6 - Person Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/255282075/1/c.jpg,EDNI1100,"6 - Light Round Drum Hemp Rope Rattan Boho Chandelier, Natural Rattan Bohemian Pendant Light For Kitchen Island, Living Room-18.89""W x 68.69""H",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/359838816/1/c.jpg,Yes,Yes,"Both pieces share a warm, natural aesthetic. The natural oak of the mid-century dining set pairs beautifully with the woven rattan of the bohemian chandelier, creating a cohesive and inviting 'Scandi-Boho' look."
TNFI3622,Shivani Dining Set - 63” Wood Table with Modern Wavy-Edge Design for Kitchen Dining Room,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/342086557/1/c.jpg,CBXN4511,"Collaged Spiral - Abstract Spirals Large Mirror, Teal Round Decorative Wall Mirror, Printed Metal Art",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/362811253/1/c.jpg,No,Yes,"The distressed brown upholstery of the chairs beautifully complements the earthy rust and tan tones in the abstract mirror frame. Both pieces share a modern, artistic sensibility, with the wavy-edge table and the painterly mirror creating a cohesive and dynamic look for a contemporary dining room."
EBMM1470,Upholstered Floral Side Chair - Modern floral Accent Chair,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/99472424/1/c.jpg,VGX10767,Osbourn Velvet Upholstered Wingback Arm Chair in Blue/Pink,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/110600128/1/c.jpg,No,No,"While both are modern, patterned accent chairs, their visual languages are in conflict. The first chair has an abstract, mineral-like pattern with light wood legs, giving it an organic, modern feel. The second chair is maximalist and eclectic, with a vibrant floral and graffiti print on velvet, paired with thin black metal legs. The competing patterns, color palettes, and leg styles would create a visually jarring and incoherent look in the same room."
SMUG1375,"Sherpa Fabric Upholstered Dining Chairs Set with Backrest For Dining Room, Kitchen, Living Room",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/338101647/1/c.jpg,JLLC1202,"Jilliann Modern Kitchen Dining Set Expandable to 66.9""L Table Set with 32.4""H Dining Chair(1Table, 6Chairs)",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/289695288/1/c.jpg,Yes,No,"While both products feature gray upholstery and black metal legs, the chair styles are too dissimilar to create a cohesive look. The sherpa chairs have a soft, rounded, low-back design, which clashes with the sleek, angular, high-backed chairs included in the dining set. Using them together would look mismatched and unintentional."
GEYL1082,Modern Nordic Wood Rock-Plate Dining Table Chair Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/288513061/1/c.jpg,WHSO1578,Modern Upholstered Barrel Dining Chairs,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/340317695/1/c.jpg,Yes,No,"The visual weight and form of these pieces are in conflict. The chunky, fully-upholstered, monolithic form of the chairs would overpower the more refined, tapered pedestal base of the Nordic-style table, creating a jarring and unbalanced aesthetic."
GNT15325,Hannalise Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/71533858/1/c.jpg,LFMF9374,"Xochitl 6 - Person Upholstered Dining Set w/ 18"" Removeable Leaf",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/259575577/1/c.jpg,No,No,"While both pieces fall under the broad 'farmhouse' category, their specific styles are quite different. The Hannalise table has a heavy, blocky, rustic design with straight lines and a dark wood finish. In contrast, the Xochitl set features a lighter, two-tone finish and more traditional, ornate details like curved table legs and Queen Anne-style chair backs. The combination would feel disjointed and stylistically incoherent."
PKR10356,Aliana Americana Dining Counter Height Extendable Pedestal Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/257745626/1/c.jpg,RCLF9481,Marlys 5 - Piece Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/57574372/1/c.jpg,Yes,Yes,"Both products share a distinct two-tone color scheme of white and natural wood. They both embody a classic farmhouse or coastal aesthetic, featuring substantial wood construction. While their shapes and heights differ, their shared style would create a cohesive look in a large, open-concept kitchen and dining area."
DTIN2036,6 - Person Extendable Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/263431976/1/c.jpg,FHHI1073,"Dariusz 71"" Farmhouse Dining Table, Kitchen Rectangular Large Rustic Dinner Table, Adjustable Leg For Dining Living Room",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/309481846/1/c.jpg,Yes,No,"These products are not compatible as they serve the same function; one is a complete dining set and the other is a standalone dining table. You would not place two dining tables in the same room. Stylistically, the all-black finish and straight legs of the first set conflict with the two-tone, trestle-base design of the second table."
RDHN2081,Cierra Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/109710295/1/c.jpg,KFBS3691,Bale Extendable Trestle Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/290695179/1/c.jpg,Yes,Yes,"Both tables share a strong farmhouse aesthetic, featuring a two-tone color scheme with a light-colored base and a contrasting wood-finished top. They also both have substantial, decoratively turned legs, making them highly compatible."
OAWY8229,Brooksville Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/43660347/1/c.jpg,DFIE1743,Hudson Trestle Dining Table with Upholstered and Wood Chairs,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/126761614/1/c.jpg,Yes,No,"While both products share a rustic, farmhouse style with trestle bases, their specific finishes and materials are not complementary. The first table has a dark, weathered wood finish with a modern concrete inlay, which would clash with the lighter, more refined wood tone and traditional cream upholstery of the second dining set."
HTDG2398,Lyons Mango Wood Dining Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/140803781/1/c.jpg,BKWT9200,Josanna 5 - Piece Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/26268662/1/c.jpg,Yes,No,"These are two different dining sets that serve the same function and would not be used together in the same room. Stylistically, the heavy, rustic, natural wood finish of the rectangular trestle table clashes with the lighter, painted blue and white cottage aesthetic of the round pedestal set."
AYRO1031,Achraf Side Chair Dining Chair,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/264217047/1/c.jpg,COGL1527,"Astor 64"" Dining Table",https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/153317559/1/c.jpg,Yes,Yes,"This pairing creates a chic, modern look. The warm gold base of the table complements the light-toned metal frame of the chairs, and the white marble top works well with the ivory seats. The natural rattan of the chairs adds a lovely textural contrast to the sleekness of the table."
BQFT3621,Bernadette 8 - Person Dining Set,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/135446739/1/c.jpg,AEDC1058,Luxury Dining Room Table,https://secure.img1-fg.wfcdn.com/lf/unprocessed/hash/0/234686460/1/c.jpg,No,No,"While these two products are extremely similar in their glam style, featuring marble tops and polished chrome bases, they are functionally incompatible. Product 1 is a complete dining set and Product 2 is a large dining table. You would not place two large dining tables in the same room, making this pairing redundant and impractical for a cohesive interior design."
